row_idx,product_id,shade_id,shade_name,brand_name,product_name,page_url,chip_url,center_url_used,image_file,status,error
1697,P10025631,313138,289 French Peluche 3.4 g,LANCÔME,L'absolu Rouge Intimatte - Recharge Rouge A Lèvres Mat,https://www.sephora.fr/p/l-absolu-rouge-drama-matte-refill-P10025631.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/660114/313138-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/660114/313138-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10025631__313138.avif,ok,
1698,P10025631,313139,299 French Cashmere 3.4 g,LANCÔME,L'absolu Rouge Intimatte - Recharge Rouge A Lèvres Mat,https://www.sephora.fr/p/l-absolu-rouge-drama-matte-refill-P10025631.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/660115/313139-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/660115/313139-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10025631__313139.avif,ok,
1699,P10025631,313143,888 French Idol 3.4 g,LANCÔME,L'absolu Rouge Intimatte - Recharge Rouge A Lèvres Mat,https://www.sephora.fr/p/l-absolu-rouge-drama-matte-refill-P10025631.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/660119/313143-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/660119/313143-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10025631__313143.avif,ok,
1700,P10058734,338335,"143 Nude Sateen (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715626/338335-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715626/338335-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338335.avif,ok,
1701,P10058734,338336,"168 Pink Chiffon (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715627/338336-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715627/338336-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338336.avif,ok,
1702,P10058734,338337,"198 Brown Suede (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715628/338337-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715628/338337-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338337.avif,ok,
1703,P10058734,338338,"610 Blush Chenille (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715629/338338-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715629/338338-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338338.avif,ok,
1704,P10058734,338339,"620 Pink Tulle (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715630/338339-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715630/338339-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338339.avif,ok,
1705,P10058734,338340,"668 Rose Crepe (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715631/338340-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715631/338340-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338340.avif,ok,
1706,P10058734,338342,820 Peach Cashmere (3.8 g),LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715633/338342-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715633/338342-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338342.avif,ok,
1707,P10058734,338345,"510 Mulberry Moire (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715636/338345-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715636/338345-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338345.avif,ok,
1708,P10058734,338346,"520 Scarlet Velvet (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715637/338346-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715637/338346-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338346.avif,ok,
1709,P10058734,338348,"777 Plum Plisse (3,8 g)",LAURA MERCIER,Caviar Smoothing Matte Lipstick Refill - Recharge Rouge à Lèvres Mat,https://www.sephora.fr/p/caviar-smoothing-matte-lipstick-refill---recharge-rouge-a-levres-mat-P10058734.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715639/338348-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/715639/338348-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10058734__338348.avif,ok,
1710,P10023792,269033,274 French Tea (3.4 g),LANCÔME,L'Absolu Rouge Drama Matte - Rouge à Lèvres Mat Poudré,https://www.sephora.fr/p/l%C2%B4absolu---rouge-drama-matte-P10023792.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/550239/269033-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/550239/269033-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023792__269033.avif,ok,
1711,P10023792,269317,89 Mademoiselle Lily (3.4 g),LANCÔME,L'Absolu Rouge Drama Matte - Rouge à Lèvres Mat Poudré,https://www.sephora.fr/p/l%C2%B4absolu---rouge-drama-matte-P10023792.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/582019/269317-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LANCO/582019/269317-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023792__269317.avif,ok,
1712,P10023912,267362,"Crazy for You 2,8 g",TOO FACED,Too Femme Lipstick - Rouge à lèvres,https://www.sephora.fr/p/too-femme-heart-core-lipstick---rouge-a-levres-P10023912.html,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579025/267362-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579025/267362-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023912__267362.avif,ok,
1713,P10023912,267363,"Heart Core (2,8 g)",TOO FACED,Too Femme Lipstick - Rouge à lèvres,https://www.sephora.fr/p/too-femme-heart-core-lipstick---rouge-a-levres-P10023912.html,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579026/267363-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579026/267363-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023912__267363.avif,ok,
1714,P10023912,267364,"Never Grow Up - 2,8 g",TOO FACED,Too Femme Lipstick - Rouge à lèvres,https://www.sephora.fr/p/too-femme-heart-core-lipstick---rouge-a-levres-P10023912.html,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579027/267364-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579027/267364-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023912__267364.avif,ok,
1715,P10023912,267365,"Nothing Compares 2 U (2,8 g)",TOO FACED,Too Femme Lipstick - Rouge à lèvres,https://www.sephora.fr/p/too-femme-heart-core-lipstick---rouge-a-levres-P10023912.html,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579028/267365-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579028/267365-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023912__267365.avif,ok,
1716,P10023912,267366,"Sweet Tea (2,8 g)",TOO FACED,Too Femme Lipstick - Rouge à lèvres,https://www.sephora.fr/p/too-femme-heart-core-lipstick---rouge-a-levres-P10023912.html,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579029/267366-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579029/267366-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023912__267366.avif,ok,
1717,P10023912,267367,"Too Femme (2,8 g)",TOO FACED,Too Femme Lipstick - Rouge à lèvres,https://www.sephora.fr/p/too-femme-heart-core-lipstick---rouge-a-levres-P10023912.html,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579030/267367-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/T/TOO_FACED/579030/267367-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023912__267367.avif,ok,
1718,P10026635,280271,Stay Curious 2 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/588925/280271-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/588925/280271-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__280271.avif,ok,
1719,P10026635,280267,Sweet Cinnamon 2 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/588920/280267-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/588920/280267-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__280267.avif,ok,
1720,P10026635,280272,Over the Taupe 2 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/588926/280272-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/588926/280272-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__280272.avif,ok,
1721,P10026635,280277,Mull It Over 2 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/613604/280277-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/613604/280277-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__280277.avif,ok,
1722,P10026635,280276,Ruby New 2 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/613603/280276-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/613603/280276-media_swatch.jpeg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__280276.avif,ok,
1723,P10026635,303997,Nice Spice 2.00 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639664/303997-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639664/303997-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__303997.avif,ok,
1724,P10026635,303998,Peppery Pink 2.00 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639671/303998-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639671/303998-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__303998.avif,ok,
1725,P10026635,303999,Rose Mary 2.00 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639672/303999-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639672/303999-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__303999.avif,ok,
1726,P10026635,304000,Marrakesh-Mere 2.00 g,M.A.C,Powder Kiss Velvet Blur Slim Stick - Rouge à lèvres mat poudré,https://www.sephora.fr/p/powder-kiss-velvet-blur-slim-stick---rouge-a-levres-mat-poudre-P10026635.html,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639675/304000-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/M/MAC/639675/304000-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10026635__304000.avif,ok,
1727,P10043299,302105,Léa 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641156/302105-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641156/302105-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302105.avif,ok,
1728,P10043299,302106,Augustine 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641157/302106-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641157/302106-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302106.avif,ok,
1729,P10043299,302107,Ella 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641158/302107-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641158/302107-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302107.avif,ok,
1730,P10043299,302108,Jeanne 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641159/302108-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641159/302108-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302108.avif,ok,
1731,P10043299,302112,Maia 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641163/302112-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641163/302112-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302112.avif,ok,
1732,P10043299,302113,Louise 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641164/302113-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641164/302113-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302113.avif,ok,
1733,P10043299,302114,Agnès 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641165/302114-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641165/302114-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302114.avif,ok,
1734,P10043299,302115,Alma 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641166/302115-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641166/302115-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302115.avif,ok,
1735,P10043299,302116,Léonie 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641167/302116-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641167/302116-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302116.avif,ok,
1736,P10043299,302117,"Adele, 1,6",LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641168/302117-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641168/302117-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302117.avif,ok,
1737,P10043299,302118,Sienna 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641169/302118-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641169/302118-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302118.avif,ok,
1738,P10043299,302119,Chloé 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641170/302119-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641170/302119-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302119.avif,ok,
1739,P10043299,302120,Laura 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641171/302120-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641171/302120-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302120.avif,ok,
1740,P10043299,302121,Élodie 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641172/302121-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641172/302121-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302121.avif,ok,
1741,P10043299,302122,Simone 1.6g,LAURA MERCIER,Petal Soft Lipstick Crayon - Rouge à lèvres crayon,https://www.sephora.fr/p/petal-soft-lipstick-crayon---rouge-a-levre-crayon-P10043299.html,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641173/302122-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/L/LAURA_MERCIER/641173/302122-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10043299__302122.avif,ok,
1742,P10023766,270986,12 Sheer Cocoa (3 g),SISLEY,Recharge Phyto-Rouge Shine - Rouge à lèvres brillant,https://www.sephora.fr/p/recharge-phyto-rouge-shine---rouge-a-levres-brillant-P10023766.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SISLEY/584266/270986-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,https://media.sephora.eu/content/dam/digital/pim/published/S/SISLEY/584266/270986-media_swatch.jpg?scaleWidth=900&scaleHeight=900&scaleMode=fit,data/_product_image_cache/P10023766__270986.avif,ok,
