product_id,shade_id,brand_name,product_name,shade_name,url,chip_url,chip_rgb,chip_hex,r,g,b,L_lab,a_lab,b_lab,C_lab,H_lab_deg,hue_hsl_deg,sat_hsl,light_hsl,Y_rel,depth,warmth,sat_eff,colorfulness
P10061398,358360,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,09 Sharp move (2 g),https://www.sephora.fr/p/rouge-is-not-my-name-no-transfer---rouge-a-levres-mat-sans-transfert-P10061398.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/743562/358360-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"105,49,45",#69312d,105,49,45,27.8186100584155,24.611188024473236,14.263604911202643,28.445755413397954,30.094769097384187,4.000000000000001,0.3999999999999999,0.29411764705882354,0.05390162083583328,72.1813899415845,1.958010898966025,1.0225440938158135,0.07588007292516279
P10061398,358361,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,10 Crisp edge (2 g),https://www.sephora.fr/p/rouge-is-not-my-name-no-transfer---rouge-a-levres-mat-sans-transfert-P10061398.html,https://media.sephora.eu/content/dam/digital/pim/published/S/SEPHORA_COLLECTION/743563/358361-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"91,40,44",#5b282c,91,40,44,23.419175437271655,23.81428413451983,8.590686055781394,25.316398159071518,19.836234152017084,355.29411764705884,0.3893129770992367,0.2568627450980392,0.03924177460528559,76.58082456272834,-3.3164560114785218,1.0810115081498741,0.0651136881734037
P10056588,344054,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"602 Chili (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722661/344054-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"122,43,40",#7a2b28,122,43,40,29.462314274687486,34.226663412272984,20.201023468687474,39.74350056952065,30.549658952569985,2.1951219512195146,0.5061728395061729,0.3176470588235294,0.06019780445794583,70.53768572531251,3.087691762550982,1.348960580590447,0.10553701854674986
P10056588,344056,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"669 Warm Teddy (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722663/344056-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"156,80,71",#9c5047,156,80,71,43.155474620624496,30.641745771963823,19.6929537716912,36.42429151277523,32.72819836491874,6.352941176470585,0.3744493392070485,0.4450980392156863,0.13262056134981143,56.844525379375504,4.372080885709289,0.8440248156920429,0.10512803200948286
P10056588,344057,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"646 Marrakesh (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722664/344057-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"117,43,36",#752b24,117,43,36,28.480617459704675,32.037753311034564,21.33706084415692,38.4926980437324,33.663512528341926,5.185185185185189,0.5294117647058824,0.3,0.05638173736118344,71.51938254029533,5.318184188639638,1.3515401517608652,0.10128585058838062
P10056588,344059,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"616 Taupe (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722666/344059-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"131,62,53",#833e35,131,62,53,35.06100267428418,28.82013292736646,19.42388522862807,34.75467420831316,33.978761125335154,6.9230769230769225,0.42391304347826075,0.3607843137254902,0.08528920149540366,64.93899732571582,5.0138187649448405,0.9912629861496888,0.0959617138187472
P10056588,344060,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"674 No Coral-Ation (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722667/344060-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"210,48,52",#d23034,210,48,52,47.06350761933133,61.88778832777542,37.777112672984444,72.50661063662331,31.400435272862637,358.51851851851853,0.6428571428571428,0.5058823529411764,0.16067947368541277,52.93649238066867,6.833218509096735,1.5406121282562717,0.21102157189782367
P10056588,344061,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"675 Overstatement (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722668/344061-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"131,41,37",#832925,131,41,37,30.750766206987144,38.309954482138366,24.055742445732374,45.2363941648638,32.12570076129509,2.5531914893617027,0.5595238095238094,0.32941176470588235,0.06546244640072914,69.24923379301285,4.900765204663191,1.4710655942805502,0.12055810240445608
P10056588,344062,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"607 Lady Danger (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722669/344062-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"184,14,24",#b80e18,184,14,24,38.85320131357075,61.41279089910695,43.185388380651176,75.07668516660226,35.114832837372205,356.47058823529414,0.8585858585858586,0.38823529411764707,0.10573821348964306,61.14679868642925,12.4789929310977,1.9323165821185313,0.21859887265955347
P10056588,344063,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"678 Caviar (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722670/344063-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"38,38,38",#262626,38,38,38,15.159721168846247,-4.476971127154172e-06,1.790788450861669e-06,4.821845471301588e-06,158.19859051364824,0.0,0.0,0.14901960784313725,0.01938236289517182,84.84027883115375,4.029274014438755e-06,3.180695355539024e-07,0.0
P10056588,344067,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"689 Captive Audience (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722674/344067-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"113,34,57",#712239,113,34,57,26.595274837540643,36.62364069000723,4.817788621100883,36.93916816318909,7.494148388726046,342.53164556962025,0.5374149659863946,0.28823529411764703,0.04951198141697545,73.40472516245936,-13.494031723902731,1.3889372600522063,0.09494671607135007
P10056588,344068,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"690 - Twig Twist (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722675/344068-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"134,67,73",#864349,134,67,73,37.05008417839841,29.228691361768117,9.62226441268924,30.771811307578304,18.22186184782754,354.6268656716418,0.3333333333333333,0.3941176470588236,0.09564984363888365,62.94991582160159,-4.992081268194818,0.8305463264107623,0.0852048214110886
P10056588,344069,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"692 Mixed Media (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722676/344069-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"77,33,39",#4d2127,77,33,39,19.276330224991142,21.44163258932802,5.915649615543606,22.242718324647612,15.423940487187167,351.8181818181818,0.3999999999999999,0.21568627450980393,0.028123944393646363,80.72366977500886,-4.805166679120404,1.1538875950470409,0.05508094075632764
P10056588,344071,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"683 Café Mocha (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722678/344071-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"157,65,62",#9d413e,157,65,62,40.07886861926972,38.13598681783503,21.17811674038976,43.62185368871507,29.044795695863968,1.8947368421052606,0.4337899543378995,0.4294117647058824,0.1129857732124386,59.92113138073028,2.110123331472245,1.0884003264438933,0.12262977731259658
P10056588,344072,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"605 Honeylove (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722679/344072-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"187,109,101",#bb6d65,187,109,101,54.49519734547681,30.068119444580432,17.90558374438764,34.9957388286179,30.773824666448093,5.58139534883721,0.3873873873873873,0.5647058823529412,0.22444225540798923,45.50480265452319,2.871524022097425,0.642180238503579,0.10713636493759492
P10056588,344073,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"606 Kinda Sexy (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722680/344073-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"172,92,85",#ac5c55,172,92,85,48.36456440911664,31.78560261601071,18.66272826628592,36.85948941594518,30.41907310270517,4.827586206896553,0.34387351778656133,0.503921568627451,0.170830942033598,51.63543559088336,2.769926958280566,0.7621176757460308,0.10915846707542233
P10056588,344074,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"617 Velvet Teddy (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722681/344074-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"144,70,68",#904644,144,70,68,39.11948439203028,31.024143378909326,15.829889205831938,34.82933913619433,27.032684060851352,1.5789473684210582,0.3584905660377359,0.4156862745098039,0.10728560915607828,60.88051560796972,0.31781751637727496,0.8903322647905356,0.09840949682700315
P10056588,344075,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"691 Ruby Woo (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722682/344075-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"126,11,34",#7e0b22,126,11,34,26.133536368943638,46.40185701853239,20.197975302457117,50.60721827058855,23.522710631746975,348.0,0.8394160583941607,0.26862745098039215,0.04791922310830178,73.86646363105636,-3.002953206809078,1.936485654147012,0.1412512057087898
P10056588,344077,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"608 Mehr (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722684/344077-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"133,69,72",#854548,133,69,72,37.320375838851064,27.597449199126878,10.604613371577209,29.564793709055756,21.019802583410183,357.1875,0.3168316831683169,0.39607843137254906,0.09711932117540968,62.679624161148936,-3.1941112279862303,0.7921890668174453,0.082663280802782
P10056588,344078,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"601 Candy Yum Yum (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722685/344078-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"215,25,103",#d71967,215,25,103,47.13959350805545,71.36444676111675,7.1551894384411785,71.72224897073605,5.725493196548541,335.36842105263156,0.7916666666666667,0.47058823529411764,0.16126175321114267,52.86040649194455,-28.5270339421172,1.5214863691703195,0.22442236502602728
P10056588,344081,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,614 - Smoked Purple - 3.50 g,https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722688/344081-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"74,41,47",#4a292f,74,41,47,21.00819591871985,16.26687420925055,2.7498179429470526,16.497657265773654,9.594802255420689,349.0909090909091,0.28695652173913044,0.2254901960784314,0.03247280286127024,78.99180408128015,-5.383619161678222,0.7852962400770942,0.04074139899040658
P10056588,344086,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,668 - Forever Curious - 3.50 g,https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722693/344086-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"161,43,51",#a12b33,161,43,51,37.01540263775762,48.48604656221464,24.245509254051324,54.21015984316533,26.567401260808424,355.93220338983053,0.5784313725490196,0.4,0.09546237273552903,62.98459736224238,0.002485972944004544,1.4645297897656304,0.15123482508449929
P10056588,344087,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,640 - Red Rock - 3.50 g,https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722694/344087-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"164,14,30",#a40e1e,164,14,30,34.60607356812736,56.22997075329545,34.447869438524805,65.94289438423303,31.492665043320926,353.6,0.8426966292134831,0.3490196078431373,0.08302979388923346,65.39392643187264,6.332884061877081,1.9055295092757154,0.18963085611707686
P10056588,344088,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"622 Antique Velvet (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722695/344088-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"74,33,33",#4a2121,74,33,33,18.60016298890826,19.437827404666763,9.097018736085282,21.46124143888934,25.079873329917802,0.0,0.38317757009345793,0.20980392156862748,0.026537528044252613,81.39983701109173,-0.6218949662480995,1.1538200741405982,0.053928698280877284
P10056588,344089,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"630 D For Danger (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722696/344089-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"92,28,43",#5c1c2b,92,28,43,21.1354804066293,30.537767592460824,6.132533752492031,31.147443229848008,11.35499132437917,345.9375,0.5333333333333333,0.23529411764705882,0.03280901348659088,78.8645195933707,-9.136350043738382,1.473704057376353,0.07790509708773317
P10056588,344090,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"626 Whirl (3,50 g)",https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722697/344090-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"137,76,74",#894c4a,137,76,74,39.551768049039616,25.474656961655185,12.529561337060802,28.389224269309928,26.189996944256563,1.9047619047618984,0.2985781990521327,0.4137254901960784,0.10982967279459535,60.448231950960384,-0.20776714376679095,0.7177738359031276,0.08131488625487707
P10056588,344091,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,648 - You Wouldn't Get It - 3.50 g,https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722698/344091-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"156,75,80",#9c4b50,156,75,80,42.27883219585782,34.19434081103378,13.022897381302744,36.59028285904705,20.849309942010052,356.2962962962963,0.35064935064935066,0.4529411764705883,0.1268114751050252,57.72116780414218,-4.074273024214147,0.8654515973748185,0.10404450737819339
P10056588,344092,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,650 - Soar - 3.50 g,https://www.sephora.fr/p/macximal-silky-matte-lipstick---rouge-a-levres-mat-P10056588.html,https://media.sephora.eu/content/dam/digital/pim/published/M/M.A.C/722699/344092-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"115,64,70",#734046,115,64,70,33.466658150659825,22.899673799581688,6.0824580476508405,23.693698656577038,14.875056102697727,352.94117647058823,0.28491620111731847,0.3509803921568627,0.07754677598521395,66.53334184934018,-5.367378852140003,0.7079792236772794,0.06423626372894575
P1819012,100329,CLINIQUE,Almost Lipstick™ - Baume à lèvres,Black Honey ( 1.90g),https://www.sephora.fr/p/almost-lipstick---baume-a-levres-P1819012.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CLINIQUE/235847/100329-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"95,22,35",#5f1623,95,22,35,20.5525842126863,33.58884869077933,11.018414282471124,35.34991102778382,18.161449324990713,349.31506849315065,0.6239316239316238,0.22941176470588237,0.0312881792738539,79.4474157873137,-5.776010062918541,1.7199740267194095,0.09022271558928216
P1819012,337680,CLINIQUE,Almost Lipstick™ - Baume à lèvres,"Pink Honey (1,90 g)",https://www.sephora.fr/p/almost-lipstick---baume-a-levres-P1819012.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CLINIQUE/622420/337680-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"203,87,99",#cb5763,203,87,99,52.30581853607181,47.10909575063338,16.469560268225123,49.90504301041172,19.26986532630292,353.7931034482758,0.5272727272727272,0.5686274509803921,0.20417338658653042,47.69418146392819,-7.084987607091566,0.9541011766405215,0.14680919990406113
P1819012,378627,CLINIQUE,Almost Lipstick™ - Baume à lèvres,"Nude Honey (1,90 g)",https://www.sephora.fr/p/almost-lipstick---baume-a-levres-P1819012.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CLINIQUE/774052/378627-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"62,10,6",#3e0a06,62,10,6,10.954888379807908,24.743885586032633,14.562666847036315,28.711167506606973,30.478342288415718,4.285714285714286,0.8235294117647061,0.13333333333333333,0.012546963817291803,89.04511162019209,2.1907240540199986,2.6208544086608407,0.07062744009319358
P3462067,329610,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Lost Cherry (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/442178/329610-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"247,52,66",#f73442,247,52,66,54.68912944167563,71.78351705094965,40.31529809293644,82.329803719712,29.31958284831859,355.69230769230774,0.9241706161137441,0.5862745098039216,0.22629967591122796,45.31087055832437,4.42353956746161,1.50541441343502,0.24955947346443844
P3462067,329625,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"The Queen (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/442176/329625-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"173,23,61",#ad173d,173,23,61,37.54799157503725,58.350726746691564,19.09507459594939,61.39567725574772,18.120506006079722,344.8,0.7653061224489796,0.3843137254901961,0.09836839637598178,62.45200842496275,-10.08028877739639,1.6351254669121889,0.18175994663481843
P3462067,329626,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Pillow Talk (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/442177/329626-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"210,133,127",#d2857f,210,133,127,63.35284043272756,28.866089579872245,15.650777215881595,32.8359247638066,28.465910233297564,4.337349397590367,0.47976878612716756,0.6607843137254902,0.3201204827158445,36.64715956727244,1.2177324259454725,0.5183023292960963,0.10462819325367999
P3462067,163145,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Pillow Talk Medium (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/506134/163145-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"227,76,76",#e34c4c,227,76,76,54.05527194479734,58.35903849548368,32.97672980473425,67.03164985834523,29.46933056016013,0.0,0.7294685990338163,0.5941176470588235,0.22026652595998145,45.94472805520266,3.7972105569924075,1.240057582668342,0.19861544976615775
P3462067,255543,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Super Fabulous (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559920/255543-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"148,65,45",#94412d,148,65,45,38.31882788107235,33.510953377637655,28.894189180777108,44.247691066232385,40.76893687967589,11.650485436893199,0.5336787564766838,0.37843137254901965,0.10267795305397585,61.68117211892765,12.13871249195828,1.1547245443822305,0.12153146174456897
P3462067,255554,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Catwalking (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559922/255554-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"154,78,51",#9a4e33,154,78,51,42.09223303694179,29.36748888907237,30.106922352171097,42.05800966723756,45.71231027027898,15.728155339805829,0.5024390243902438,0.4019607843137255,0.12559728309880785,57.90776696305821,15.423177907634912,0.9991869433566475,0.11765294102941909
P3462067,255555,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Supermodel (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/559923/255555-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"154,82,76",#9a524c,154,82,76,43.40145770447126,29.214591794828216,16.944326814602285,33.77280836617669,30.11353294104208,4.615384615384621,0.3391304347826087,0.4509803921568627,0.13428185753381736,56.59854229552874,2.3370309171881765,0.7781491717661221,0.09806431051376331
P3462067,363938,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Cover Star (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747849/363938-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"188,109,81",#bc6d51,188,109,81,54.26540319385228,28.611477819273425,29.100520052771593,40.81001017329617,45.485503645274434,15.70093457943925,0.44398340248962664,0.5274509803921569,0.22225454982519025,45.73459680614772,14.79478114313488,0.7520447241036906,0.12224684313895165
P3462067,363936,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Pillow Talk Medium (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747852/363936-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"173,101,91",#ad655b,173,101,91,50.62759206660334,27.859647524176633,18.19118771533088,33.2728007637735,33.14286107954649,7.317073170731701,0.33333333333333337,0.5176470588235295,0.18949091222861703,49.37240793339666,4.261363953242563,0.6572068590582252,0.10051769112138272
P3462067,363726,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Walk Of No Shame (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750718/363726-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"119,8,16",#770810,119,8,16,24.11066701283103,44.28918931289452,29.011559176909063,52.94528171488662,33.22673622728826,355.6756756756757,0.8740157480314961,0.24901960784313726,0.041343351946238636,75.88933298716897,6.866964520461803,2.195927706467457,0.14204268572325027
P3462067,363937,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"Festival Magic (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/750723/363937-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"81,26,40",#511a28,81,26,40,18.548215437932797,27.0943860564144,4.290115983232545,27.431931228471875,8.997497267855977,344.7272727272727,0.5140186915887851,0.20980392156862743,0.026418179684284813,81.4517845620672,-9.257077044974654,1.478952588202694,0.0666265738727481
P3462067,363946,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"M.I. Kiss (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/751103/363946-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"127,51,56",#7f3338,127,51,56,32.18296741817792,33.37157212946978,13.604685246226488,36.03816431286834,22.17939029750346,356.05263157894734,0.4269662921348315,0.34901960784313724,0.07166492682319672,67.81703258182208,-3.0811008185084034,1.1197899760018055,0.09747681828930521
P3462067,363956,CHARLOTTE TILBURY,Matte Revolution - Rouge à lèvres,"So 90's (3,5 g)",https://www.sephora.fr/p/matte-revolution---rouge-a-levres-P3462067.html,https://media.sephora.eu/content/dam/digital/pim/published/C/CHARLOTTE_TILBURY/747853/363956-media_thumbnail.jpg?scaleWidth=53&scaleHeight=64&scaleMode=fit,"96,38,31",#60261f,96,38,31,23.580909282397847,25.84297918818762,17.681187580295166,31.312680619370205,34.37905987669848,6.461538461538462,0.5118110236220472,0.24901960784313726,0.039726777050623815,76.41909071760216,4.759697986201356,1.3278826632331688,0.08031081489824005
