product_id,shade_id,brand_name,product_name,shade_name,chip_hex,chip_rgb,r,g,b,L_lab,a_lab,b_lab,C_lab,H_lab_deg,cluster_id
P10060056,330265,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,137 Neon Marmalade (5 ml),#b6321f,"182,50,31",182,50,31,41.73343098362013,51.88587684749782,42.04604039950362,66.78333421977672,39.01979272558407,12
P10060056,330277,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,16 Cherry Nectar (5 ml),#5e1f34,"94,31,52",94,31,52,22.33160824053432,30.78917577858681,1.6426099052652354,30.832961460514817,3.053848424898888,15
P10060056,330256,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,17 Dark Red (5 ml),#791b20,"121,27,32",121,27,32,26.60446509610867,40.295177743073175,21.82835870497726,45.82770551859449,28.444911917100058,21
P10060056,330241,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,23 Copper Blush (5 ml),#6c4140,"108,65,64",108,65,64,32.56787600696252,18.55621502973337,8.519486806334143,20.41849092545784,24.660692963377585,6
P10060056,330242,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,25 Coral Sunset (5 ml),#5c271d,"92,39,29",92,39,29,23.052584572485102,23.426339052128625,18.1786618725626,29.65226987706418,37.81119230483006,28
P10060056,330276,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,26 Pretty Auburn (5 ml),#3e241d,"62,36,29",62,36,29,17.342808136066793,11.424304974196051,9.853882097935111,15.08687298758251,40.77897492871125,28
P10060056,330252,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,28 Night Bird (5 ml),#1b1a1d,"27,26,29",27,26,29,9.485671480555965,1.2619343644885013,-1.909670723914369,2.288956228077032,303.4572281573086,-1
P10060056,330238,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,41 Vintage Rosewood (5 ml),#7a4442,"122,68,66",122,68,66,35.33344910633565,22.965618224802583,11.386488232139968,25.633410516512363,26.37248389815068,11
P10060056,330250,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,72 Alter Ego (5 ml),#7f5a52,"127,90,82",127,90,82,41.89835818462049,14.068080913961667,10.663100517934554,17.65255259891183,37.16082156002011,11
P10060056,330251,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,78 Chili Pepper (5 ml),#ae1e19,"174,30,25",174,30,25,37.84315479420527,55.56729008237807,40.98588727774496,69.04756826306895,36.41212094187108,12
P10060056,330231,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,80 Honeymoon (5 ml),#713b36,"113,59,54",113,59,54,31.59168535959472,23.101182460734005,13.703519294906696,26.859841253253983,30.676230629803,28
P10060056,330239,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,81 Daydreaming (5 ml),#794751,"121,71,81",121,71,81,36.30270335366639,22.74251507233988,3.249670150225548,22.97351405207469,8.131927941959418,5
P10060056,330232,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,84 Rose Redux (5 ml),#753a3c,"117,58,60",117,58,60,32.11283729662577,25.997215346399265,10.66020280209604,28.09795596745204,22.29616587630688,6
P10060056,330240,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,85 Rosewood (5 ml),#96525c,"150,82,92",150,82,92,43.20126357272815,29.419745075084325,6.809692744408203,30.19757135195137,13.032555136046485,5
P10060056,330235,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,86 English rose (5 ml),#6d353f,"109,53,63",109,53,63,29.805448952634805,25.96052820139716,5.296580908928672,26.495335321908364,11.531471948522722,6
P10060056,330268,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,90 Sunrise Pink (5 ml),#842c4f,"132,44,79",132,44,79,32.41999578973808,40.92477634956282,-0.8958764078968118,40.93458090416906,358.7459494017383,15
P10060056,330246,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,76 Blaze Of Glory (5 ml),#6f433b,"111,67,59",111,67,59,33.37225571105809,18.02342201415577,12.877621947086991,22.15122768860569,35.54556878575636,28
P10060056,330234,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,94 Cherry Moon (5 ml),#670619,"103,6,25",103,6,25,20.38097740318168,40.42747358217002,18.122316103287435,44.303487009314814,24.145135450682176,21
P10060056,330245,SEPHORA COLLECTION,Cream Lip Stain - Rouge Velouté Sans Transfert - Rouge À Lèvres Liquide Mat,97 Red Desert (5 ml),#4c1513,"76,21,19",76,21,19,16.10642519516778,25.81490526646063,15.640924541987816,30.183569279402555,31.211142078594776,28
P1000203315,352497,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Les Studs,#0d0c0f,"13,12,15",13,12,15,3.459613215208297,0.8041469076218027,-1.2663989435786838,1.500139504624458,302.41501785969484,-1
P1000203315,352493,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Le Croco,#94101f,"148,16,31",148,16,31,31.27167272978756,51.50442685874982,29.298113957857574,59.2544130638041,29.633232744178883,0
P1000203315,352494,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Le Fauve,#a15e36,"161,94,54",161,94,54,46.77811426738239,23.63372986847012,34.177466707059565,41.55300732808615,55.33612858917479,9
P1000203315,352495,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Le Marbre,#f3f3f3,"243,243,243",243,243,243,95.841809745556,-1.606922445107628e-05,6.427689780430512e-06,1.730708439837625e-05,158.19859051364824,-1
P1000203315,352496,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,L'Art Déco,#d8c39c,"216,195,156",216,195,156,79.63146416380248,1.4896250344871298,22.331557078708244,22.38118460455065,86.1837423329099,-1
P1000203315,352498,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Le Camel,#a65a2b,"166,90,43",166,90,43,46.43988675998995,27.36207069862884,39.80326477622267,48.30096065051762,55.49409068249054,9
P1000203315,352499,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,L'Écaille,#d36900,"211,105,0",211,105,0,56.04382174324027,37.00758043936603,64.19087017437401,74.09472871749708,60.03551686088616,27
P1000203315,352500,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Le Strassé,#ffffff,"255,255,255",255,255,255,100.00000386666652,-1.6666666047271406e-05,6.666666418908562e-06,1.79505486900059e-05,158.19859051364824,-1
P1000203315,352501,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Le Nude,#e3af9e,"227,175,158",227,175,158,75.73794402936754,16.590004064173492,16.02735405058231,23.06738634332052,44.01174478882439,10
P1000203315,381739,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Phoenix,#9c2e11,"156,46,17",156,46,17,36.10849033955316,44.33048889644026,41.88599871695308,60.98876236089734,43.37593177703832,0
P1000203315,381740,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Peacock,#3d6944,"61,105,68",61,105,68,40.42997183313864,-23.936729363233543,16.16585439729907,28.88428397941276,145.96657283831098,-1
P1000203315,381741,GUERLAIN,Rouge G - L'écrin bijou double miroir - Le rouge à lèvres soin personnalisable,Songbird,#917275,"145,114,117",145,114,117,51.08210722898028,12.669446841228782,3.0060472952721184,13.02118288037361,13.347604874423157,5
P1000206201,360950,FENTY BEAUTY,Gloss Bomb Stix - Gloss en stick haute brillance,"01 - FU$$Y (3,6 g)",#db838a,"219,131,138",219,131,138,64.26691381515724,34.615039505935805,10.865391491902198,36.28026587926,17.426667151477545,26
P1000206201,360951,FENTY BEAUTY,Gloss Bomb Stix - Gloss en stick haute brillance,"02 - Fenty Glow (3,6 g)",#c37f62,"195,127,98",195,127,98,59.5851871474182,23.12611031447931,26.58763470246405,35.23803764895454,48.98302623414094,10
P1000206201,360952,FENTY BEAUTY,Gloss Bomb Stix - Gloss en stick haute brillance,"03 - Hot Chocolit (3,6 g)",#512e2a,"81,46,42",81,46,42,23.239964846286405,15.529755786448272,9.441463199058465,18.17455754965988,31.297908821569536,28
P1000206201,360953,FENTY BEAUTY,Gloss Bomb Stix - Gloss en stick haute brillance,"05 - Flamingo Fling (3,6 g)",#fe79a9,"254,121,169",254,121,169,67.73624372594402,55.40721923855296,-1.098610937579414,55.41810976333677,358.86409164947924,18
P1000206201,360954,FENTY BEAUTY,Gloss Bomb Stix - Gloss en stick haute brillance,"04 - Icy Amethy$t (3,6 g)",#e19deb,"225,157,235",225,157,235,73.62427321092196,38.03512537410708,-29.21240129100404,47.958681710517226,322.474387189414,-1
P1000206201,360955,FENTY BEAUTY,Gloss Bomb Stix - Gloss en stick haute brillance,"06 - C U In Maui (3,6 g)",#f06353,"240,99,83",240,99,83,59.9600594206842,53.31037654656701,36.72375003230006,64.73507599417506,34.56166747262597,4
P1000206201,369895,FENTY BEAUTY,Gloss Bomb Stix - Gloss en stick haute brillance,"07 - How Many Carats ?! (3,6 g)",#ffffff,"255,255,255",255,255,255,100.00000386666652,-1.6666666047271406e-05,6.666666418908562e-06,1.79505486900059e-05,158.19859051364824,-1
P10061920,353186,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"01 Sweet jelly (5,50 ml)",#c15470,"193,84,112",193,84,112,50.51244303867769,46.353432480305045,5.966767112108129,46.73588570334721,7.334966969407276,18
P10061920,353187,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"02 Rose syrup (5,50 ml)",#994158,"153,65,88",153,65,88,40.01381766817446,39.10750093632826,4.8033669315571625,39.40138275954401,7.002265432715603,5
P10061920,353188,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"03 Summer slushy (5,50 ml)",#ba3647,"186,54,71",186,54,71,43.55944623200111,53.53405599738309,21.15549614888001,57.56257611361939,21.5628554094908,24
P10061920,353190,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"05 Tangerine twist (5,50 ml)",#cc0a1b,"204,10,27",204,10,27,42.9703610626163,67.07765895802441,46.82951328834017,81.80718578530777,34.92038611876751,27
P10061920,353191,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"06 Spice it up (5,50 ml)",#941215,"148,18,21",148,18,21,31.3118163962664,50.78585354694243,35.1989158411868,61.791314898506855,34.725251152935755,0
P10061920,353193,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"08 Cookie bite (5,50 ml)",#924241,"146,66,65",146,66,65,38.53483655634624,33.67388673969676,16.96416320095916,37.70561604412136,26.73795996204609,8
P10061920,353194,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"09 Maple glaze (5,50 ml)",#7d262f,"125,38,47",125,38,47,29.2929875324933,38.14512342829096,15.553686021108248,41.19426647244456,22.183194036655323,8
P10061920,353196,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"11 Frosted berry (5,50 ml)",#5d2740,"93,39,64",93,39,64,24.15781787763036,27.804691248548924,-3.9043290759988247,28.077475687120145,352.0068007888861,15
P10061920,353192,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"07 Cranberry fizz (5,50 ml)",#970023,"151,0,35",151,0,35,31.12069022538889,54.95405668447684,26.806074614449315,61.14338870488058,26.002686978743952,24
P10061920,353195,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"10 Grapes for desert (5,50 ml)",#80132d,"128,19,45",128,19,45,27.4240877548382,45.75773527543267,14.538714002596498,48.011920836245146,17.62673747017999,8
P10061920,353189,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"04 Pink sorbet (5,50 ml)",#9e1d44,"158,29,68",158,29,68,35.13782686591935,53.24673857699664,10.81019038698563,54.33300456711278,11.476252340999451,3
P10061920,353197,SEPHORA COLLECTION,Totally Juicy Lip Tint - Encre à lèvres brillance bombée,"12 Mocha crush (5,50 ml)",#57262b,"87,38,43",87,38,43,22.2576997156598,23.18946596869931,7.560626173811902,24.390867144355344,18.05788974605912,6
P1000206779,367891,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,01 Thunder Stealer (6 ml),#927b97,"146,123,151",146,123,151,54.56571865979886,14.142347033918035,-11.75626245629726,18.39064127672319,320.2639010099717,-1
P1000206779,367890,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,2 Lucky Moonstone (6 ml),#d79c9b,"215,156,155",215,156,155,69.88990009876848,21.86464780941494,9.24722794724866,23.73971458417582,22.924987687956104,19
P1000206779,367895,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,3 Mellow Mallow (6 ml),#d38383,"211,131,131",211,131,131,63.113509952770414,30.788845450801627,13.069648061422344,33.448000009608776,23.000880721473266,19
P1000206779,367894,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,4 Honey Pure Love (6 ml),#995f58,"153,95,88",153,95,88,46.52899385797278,22.788147764913504,13.950017619720567,26.718957130585142,31.473347021370216,11
P1000206779,367889,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,5 California Sunshine (6 ml),#b17356,"177,115,86",177,115,86,54.3255912984818,21.21168550153257,26.06764094779444,33.60740255359013,50.86416082538835,9
P1000206779,367893,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,6 Espresso Stardust (6 ml),#785049,"120,80,73",120,80,73,38.220701254014415,15.84434026901707,10.95397239266962,19.2622072914753,34.65801363809726,11
P1000206779,367886,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,7 Strawberry Star (6 ml),#bf404b,"191,64,75",191,64,75,45.980866389625184,51.44637158941951,22.0461354816632,55.97107502444883,23.19641752120185,24
P1000206779,367892,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,8 Purple Dream (6 ml),#782536,"120,37,54",120,37,54,28.3369970569168,37.41131527292357,9.466233492639908,38.59036261798096,14.199590349527,6
P1000206779,367887,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,9 Cherry Flash (6 ml),#cb4f65,"203,79,101",203,79,101,50.95720586878595,50.97406690099338,13.419831051509146,52.71097951924246,14.749452573317342,16
P1000206779,367888,YVES SAINT LAURENT,YSL Loveshine - Gloss soin effet repulpant,44 Nude Lavallière (6 ml),#b37075,"179,112,117",179,112,117,54.51010566177119,27.1639539002242,8.436490403748742,28.443887952002093,17.253575309132145,26
P10062272,366893,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,01 Cloud whisperer (3 g),#9d606b,"157,96,107",157,96,107,47.74807246551347,26.25239574638205,4.330739832332009,26.60720935987097,9.36746128472015,5
P10062272,366894,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,02 Pom-pom (3 g),#bb314b,"187,49,75",187,49,75,43.17132696044892,55.914156313323474,18.206439718309063,58.80363359051202,18.035981677637324,3
P10062272,366895,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,03 Fluffy hug (3 g),#a55655,"165,86,85",165,86,85,46.059757424172346,32.28516511680557,15.373970180129358,35.75878697214024,25.46346372870704,1
P10062272,366896,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,04 Blown kiss (3 g),#994b5a,"153,75,90",153,75,90,42.06855095076396,34.14948186994599,6.491011396761315,34.7609024758946,10.762193238128816,5
P10062272,366897,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,05 Double snuggle (3 g),#974757,"151,71,87",151,71,87,40.85726228634752,35.17844870958198,6.588056597098024,35.790022958071106,10.607220894746774,5
P10062272,366898,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,06 Dream weaver (3 g),#b0413d,"176,65,61",176,65,61,43.28656247479647,44.98434582225963,26.518670645724207,52.21906990624251,30.519726565586552,24
P10062272,366899,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,07 Cushyyy (3 g),#b02443,"176,36,67",176,36,67,39.41161120524343,56.30733598974308,17.841367332071133,59.066322676629454,17.5811638797461,3
P10062272,366900,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,08 Snooze (3 g),#a2312e,"162,49,46",162,49,46,37.98149289163664,46.208294091654665,28.51985334187517,54.300906783431486,31.68296926968748,0
P10062272,366902,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,09 Hush hush (3 g),#84354b,"132,53,75",132,53,75,33.9016877818987,36.15386682144589,3.8467110634302415,36.35793272655037,6.073326142830581,15
P10062272,366901,SEPHORA COLLECTION,ROUGE IS NOT MY NAME CLOUD MATTE - Rouge à lèvres mat floutant,10 Not a softy (3 g),#752b3f,"117,43,63",117,43,63,29.08106420244285,34.40456994630148,4.447448157531508,34.690837814960325,7.36572736706529,15
P10061398,358352,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,01 Perfect line (2 g),#a85f5c,"168,95,92",168,95,92,48.61589613266206,29.28409098993284,14.747158111724469,32.78775163805634,26.729341291550213,1
P10061398,358353,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,02 Keep it sleek (2 g),#8e5144,"142,81,68",142,81,68,41.302499726540695,24.058522442362896,18.688562621811744,30.46432134446881,37.83991577543759,11
P10061398,358354,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,03 Spot on (2 g),#9c3e43,"156,62,67",156,62,67,39.44619596632015,39.63492284397724,17.228245368103035,43.217352386646645,23.493301468874847,8
P10061398,358355,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,04 Neat treat (2 g),#902d33,"144,45,51",144,45,51,34.08038103956306,42.00782416781648,19.870907126088923,46.47053089139221,25.31549372238578,8
P10061398,358356,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,05 Strictly smooth (2 g),#a02833,"160,40,51",160,40,51,36.42825386301824,49.25834046717343,23.475338601779463,54.56624989907381,25.481344238268942,24
P10061398,358357,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,06 Laser beam (2 g),#970b11,"151,11,17",151,11,17,31.48916395255835,52.82183741751425,37.73275951935355,64.91461814651362,35.5397431639833,0
P10061398,358358,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,07 Pinpoint (2 g),#930404,"147,4,4",147,4,4,30.15892213565043,52.56387838218007,42.07216246561399,67.32776667252254,38.673802835693664,0
P10061398,358359,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,08 Clean cut (2 g),#861018,"134,16,24",134,16,24,28.131760865652943,47.25036172346364,29.33870881826507,55.61795140169316,31.83698536486122,0
P10061398,358360,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,09 Sharp move (2 g),#69312d,"105,49,45",105,49,45,27.8186100584155,24.61118802447324,14.263604911202645,28.44575541339796,30.094769097384187,28
P10061398,358361,SEPHORA COLLECTION,ROUGE IS NOT MY NAME NO TRANSFER - Rouge à lèvres mat sans transfert,10 Crisp edge (2 g),#5b282c,"91,40,44",91,40,44,23.41917543727165,23.81428413451983,8.590686055781394,25.31639815907152,19.836234152017084,6
P10056588,344054,M.A.C,Macximal Silky Matte Lipstick - Rouge à Lèvres Mat Hydratant,"602 Chili (3,50 g)",#7a2b28,"122,43,40",122,43,40,29.46231427468749,34.226663412272984,20.20102346868748,39.74350056952065,30.549658952569985,21
